pair_id,task,query_id,target_id,query_smiles,target_smiles,gold_relation,binary_label,gold_source,source_type,hard_negative_type
hardneg_003505,chembl36_external,chembl36_hard_0013536,chembl36_hard_0013535,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CCCC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CCCC)nn3)CC2)n1,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CCCC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CCC(=O)O)nn3)CC2)n1.Cl,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003506,bace,bace_000049,bace_000451,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)cc2c1CCCS(=O)(=O)N2C,CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc2c1CCCS(=O)(=O)N2C,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003507,chembl36_external,chembl36_hard_0026851,chembl36_hard_0026721,C/C(=N\NC(=O)c1cccc(F)c1)c1cccc(NC(=O)c2ccc(F)cc2)c1,C/C(=N\NC(=O)c1ccc(F)cc1)c1cccc(NC(=O)c2cccc(F)c2)c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003508,hiv,hiv_002543,hiv_004411,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)c(OC)c1,COc1ccc(-c2cc(=O)c3c(C)cc(O)cc3o2)cc1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003509,clintox_fda,clintox_fda_001151,clintox_fda_001152,C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)[O-])c3csc(N)n3)[C@H]2SC1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003510,chembl36_external,chembl36_hard_0092666,chembl36_hard_0092009,C=CCOc1ccc(OC)cc1OCC(O)CNC(C)C,C=CCOc1cc(OC)ccc1OCC(O)CNC(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003511,tox21_mmp,tox21_mmp_002127,tox21_mmp_003325,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003512,tox21_mmp,tox21_mmp_002127,clean_0011189,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003513,tox21_mmp,tox21_mmp_002127,tox21_mmp_003325,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003514,tox21_mmp,tox21_mmp_002127,tox21_are_003324,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003515,hiv,hiv_024965,hiv_024966,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCCN=[N+]=[N-])O2)c(=O)[nH]c1=O,Cc1cn(C2CC(O)C(COC(=O)CCCCCCCCCCN=[N+]=[N-])O2)c(=O)[nH]c1=O,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003516,bbbp,bbbp_000991,bbbp_001706,CC(Cc1ccccc1)NC(C#N)c1ccccc1,CC(Cc1ccccc1)N(C)Cc1ccccc1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003517,tox21_are,tox21_are_000175,tox21_are_000712,CCCCCCCCCC=O,CCCCCCCCCCCCCCCCO,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003518,tox21_are,tox21_are_000175,clean_0013193,CCCCCCCCCC=O,CCCCCCCCCCC=O,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003519,tox21_are,tox21_are_000175,clean_0009558,CCCCCCCCCC=O,CCCCCCCCCCCCCC=O,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003520,tox21_are,tox21_are_000175,clean_0009847,CCCCCCCCCC=O,CCCCCCCC=O,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003521,tox21_are,tox21_are_000175,clean_0003470,CCCCCCCCCC=O,CCCCCC=O,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003522,hiv,hiv_018424,hiv_028982,Cc1cn(C2CC(OC=O)C(CO)O2)c(=O)[nH]c1=O,CONC1CC(n2cc(C)c(=O)[nH]c2=O)OC1CO,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003523,chembl36_external,chembl36_hard_0037346,chembl36_hard_0037344,C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(OC(C)=O)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)C1(C)C,C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(OC(=O)CC)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)C1(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003524,chembl36_external,chembl36_hard_0037346,chembl36_hard_0037347,C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(OC(C)=O)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)C1(C)C,C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(OC)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)C1(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003525,tox21_ahr,tox21_ahr_005165,tox21_ahr_004471,Nc1ncc([N+](=O)[O-])s1,Nc1nccs1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003526,clintox_tox,clintox_tox_000921,clintox_tox_000900,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003527,bbbp,bbbp_001976,bbbp_001910,CCCOC(=O)c1cncn1C(C)c1ccccc1,COC(=O)c1cncn1C(C)c1ccccc1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003528,chembl36_external,chembl36_hard_0037266,chembl36_hard_0037265,C/C=C\C(=O)O[C@H]1[C@H](OC(=O)C(C)CC)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@]43C)[C@@H]2CC1(C)C,C/C=C\C(=O)O[C@H]1[C@H](OC(=O)/C=C\C)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@]43C)[C@@H]2CC1(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003529,tox21_mmp,tox21_mmp_005796,tox21_mmp_007065,CCCCN(CC)C(=O)SCCC,CCN(CC)C(=S)SSC(=S)N(CC)CC,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003530,bace,bace_001085,bace_001467,CC(NC(=O)c1cc(COCC([NH3+])(CF)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,COCC([NH3+])(COCc1cc(C(=O)NC(C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)Cc1ccccc1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003531,clintox_fda,clintox_fda_000994,clintox_fda_001447,Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1,COc1ccc(C(=O)c2ccccc2)c(O)c1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003532,sider_gastro,sider_gastro_000137,sider_gastro_001079,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003533,clintox_tox,clintox_tox_001466,chembl36_hard_0018698,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO[11CH3])cc23)c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003534,clintox_tox,clintox_tox_000514,clintox_tox_000682,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[O-],CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003535,chembl36_external,chembl36_hard_0082688,chembl36_hard_0082764,C=CCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)OC)C(C)C)C(C)C)C(C)C,C=CCCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)OC)C(C)C)C(C)C)C(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003536,tox21_ahr,tox21_ahr_004893,tox21_ahr_001946,O=C(O)Cc1c[nH]c2ccccc12,CCCN(CCC)CCc1c[nH]c2ccccc12,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003537,bbbp,bbbp_000205,bbbp_001877,NCCc1ccc(O)c(O)c1,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003538,bace,bace_001332,bace_001331,COCCOC1CCCc2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)NC(C(O)CC(C(=O)NCC(C)C)C(C)C)COCc2cccc1c2,COCCOC1NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)NC(C(O)CC(C(=O)NCC(C)C)C(C)C)COCc2cccc1c2,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003539,hiv,hiv_026749,hiv_037233,O=C1CC(NC(=O)C(F)(F)F)c2c1csc2Br,Cl.NC1CC(=O)c2csc(Br)c21,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003540,bace,bace_000548,bace_000067,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C,COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003541,hiv,hiv_038351,hiv_038349,Cc1c(Cc2ccccc2)n(C(C)OCCN2C(=O)C=CC2=O)c(=O)[nH]c1=O,Cc1c(Cc2ccccc2)n(C(C)OCCN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1=O,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003542,bbbp,bbbp_000558,bbbp_000243,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003543,tox21_ahr,tox21_ahr_003765,tox21_ahr_000764,COCCC#N,CCOP(=O)(OCC)OCC,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003544,chembl36_external,chembl36_hard_0087914,chembl36_hard_0087953,C=CCNC(=O)C(=O)C(CCC)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@H](COC(=O)NCC)C(C)(C)C)C1(C)CCCCC1)C2(C)C,C=CCNC(=O)C(=O)C(CCCC)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@H](COC(=O)NCC)C(C)(C)C)C1(C)CCCCC1)C2(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003545,chembl36_external,chembl36_hard_0087914,chembl36_hard_0087912,C=CCNC(=O)C(=O)C(CCC)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@H](COC(=O)NCC)C(C)(C)C)C1(C)CCCCC1)C2(C)C,C=CCNC(=O)C(=O)C(CCC)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@H](COC(=O)NC(C)C)C(C)(C)C)C1(C)CCCCC1)C2(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003546,bbbp,bbbp_001031,bbbp_001043,C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,C/C(=C(/CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003547,tox21_ahr,tox21_ahr_003399,tox21_ahr_003397,COc1ccc(C(=O)c2ccccc2)c(O)c1,COc1ccc(C(=O)c2ccccc2O)c(O)c1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003548,tox21_mmp,tox21_mmp_003979,tox21_mmp_002731,ClCCOCCCl,CCC[CH2][Sn]([Cl])([Cl])[CH2]CCC,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003549,tox21_mmp,tox21_mmp_003979,clean_0012028,ClCCOCCCl,ClCCOCCOCCCl,none,0,phase0_clean_and_same_benchmark_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003550,hiv,hiv_040800,hiv_026980,CCCCCCC(=O)COP(=O)(OCC(=O)CCCCCC)OCC1CCC(n2cc(C)c(=O)[nH]c2=O)O1,CCCCCCC(=O)COP(=O)(OCC(=O)CCCCCC)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003551,chembl36_external,chembl36_hard_0012670,chembl36_hard_0012669,C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCCCC)C(=O)Cc2ccsc2)cc1,C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCCC)C(=O)Cc2ccsc2)cc1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003552,chembl36_external,chembl36_hard_0012670,chembl36_hard_0012654,C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCCCC)C(=O)Cc2ccsc2)cc1,C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCC)C(=O)Cc2ccsc2)cc1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003553,hiv,hiv_010628,hiv_006256,Nc1ccc2c3c(cccc13)C(=O)N(CCCBr)C2=O,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCCN(CCO)CCO,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003554,clintox_fda,clintox_fda_000110,clintox_fda_000114,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,O=c1[nH]cc(F)c(=O)[nH]1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003555,chembl36_external,chembl36_hard_0039964,clean_0011272,C1CCC(N/C(=N/C2CCCC2)N2CCOCC2)CC1,C1CCC(N=C(NC2CCCCC2)N2CCOCC2)CC1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003556,chembl36_external,chembl36_hard_0070718,chembl36_hard_0070713,C=CC(=O)N1CCN(c2onc(-c3c(Cl)cccc3Cl)c2C(=O)n2ccc3c(/C=C/C(=O)O)cccc32)C2(CC2)C1,C=CC(=O)N1CCN(c2onc(-c3c(Cl)cc(Cl)cc3Cl)c2C(=O)n2ccc3c(/C=C/C(=O)O)cccc32)C2(CC2)C1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003557,tox21_mmp,tox21_mmp_007070,tox21_mmp_006574,CC1=CCC(C(C)(C)O)CC1,C=CCCC(=O)/C=C/C1C(C)=CCCC1(C)C,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003558,chembl36_external,chembl36_hard_0086349,chembl36_hard_0086521,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(N(C)CCCO)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N(C)CCO)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003559,hiv,hiv_026376,hiv_024966,COCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],Cc1cn(C2CC(O)C(COC(=O)CCCCCCCCCCN=[N+]=[N-])O2)c(=O)[nH]c1=O,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003560,tox21_are,tox21_are_006373,tox21_are_001237,CCOC(=O)C(F)(F)F,CCOC(=O)/C=C\C(=O)OCC,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003561,hiv,hiv_011200,hiv_026379,CCCCN(CCCC)C(=O)C(=O)C(C)C(=O)CC,CCSCCCCCCCCCCCC(=O)O,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003562,clintox_fda,clintox_fda_000142,clintox_fda_000115,Clc1cccc(Cl)c1NC1=[NH+]CCN1,Nc1cc(Cl)c(NC2=[NH+]CCN2)c(Cl)c1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003563,chembl36_external,chembl36_hard_0037131,chembl36_hard_0037130,C/C=C1\NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CCNC(=O)OCc2oc(=O)oc2C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCCCC)COC(=O)[C@H]([C@H](O)CCl)NC(=O)[C@H]([C@H](O)C(=O)O)NC1=O,C/C=C1\NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CCNC(=O)OCc2oc(=O)oc2C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)COC(=O)[C@H]([C@H](O)CCl)NC(=O)[C@H]([C@H](O)C(=O)O)NC1=O,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003564,clintox_fda,clintox_fda_000720,clintox_fda_001255,CC(C)[NH2+]CC(O)COc1cccc2[nH]ccc12,CCCCCNC(=[NH2+])N/N=C/c1c[nH]c2ccc(OC)cc12,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003565,tox21_mmp,tox21_mmp_003506,tox21_mmp_006822,CCCCC(CC)COCCO,CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Ba+2],none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003566,clintox_fda,clintox_fda_000810,clintox_fda_000014,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003567,clintox_fda,clintox_fda_000243,clintox_fda_000246,[NH3+]Cc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3CC(=O)[O-])CS[C@H]12,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003568,tox21_are,tox21_are_007744,tox21_are_004893,OCc1c[nH]c2ccccc12,O=C(O)Cc1c[nH]c2ccccc12,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003569,bace,bace_000647,bace_001080,C#Cc1ccc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,CC(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(Cl)cc21,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003570,hiv,hiv_031649,hiv_031651,Cc1nc(-c2ccc(Cl)cc2)cn2c1nc1ccccc12,Cc1nc(-c2ccc([N+](=O)[O-])cc2)cn2c1nc1ccccc12,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003571,chembl36_external,chembl36_hard_0095767,chembl36_hard_0095783,C=CCc1cc(-c2ccc(OCCC[N+](C)(C)CC(=O)NCCCC)c(CC=C)c2)c2oc(-c3cc(Cl)cc(Cl)c3)nc2c1,C=CCc1cc(-c2ccc(OCCC[N+](C)(C)CC(=O)NCCCC)c(CC=C)c2)c2oc(-c3ccc(Cl)cc3)nc2c1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003572,tox21_mmp,tox21_mmp_004690,tox21_mmp_002765,CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,none,0,phase0_same_benchmark_split,self_rerun_hard_negative,activity_cliff_same_task_opposite_label
hardneg_003573,chembl36_external,chembl36_hard_0032593,chembl36_hard_0032654,C/C=C(\C)C(=O)OCC1=C[C@@H]2C(=O)[C@]3(C=C(C)[C@H](OC(=O)c4ccccc4NC(=O)c4ccccc4N)[C@@]3(O)[C@@H]1OC(C)=O)[C@H](C)C[C@@H]1[C@H]2C1(C)C,C/C=C(\C)C(=O)O[C@@H]1C(COC(C)=O)=C[C@@H]2C(=O)[C@]3(C=C(C)[C@H](OC(=O)c4ccccc4NC(=O)c4ccccc4N)[C@@]13O)[C@H](C)C[C@@H]1[C@H]2C1(C)C,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
hardneg_003574,chembl36_external,chembl36_hard_0101635,chembl36_hard_0101636,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccc(F)cc1,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccc(OC)cc1,none,0,external_registry_and_corpus_pool,self_rerun_hard_negative,ecfp_tanimoto_ge_0_90
